,INDEX,TARGET_FLAG,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
105,138,0,3,40.0,3,9.0,40.0,45.84457933370977,40.0,45.42930118512464,44.2608,43.20085836909871,44.37430880476393,53,44.41663915483658,44.333333333333336,5,45.33847850055127,44.678021787999306,45.0592932721102,0,43.903,0,6.0,43.91731575793889
106,139,0,0,52.0,0,16.0,52.0,45.84457933370977,52.0,43.833486378940925,45.402535657686215,44.589652096342554,45.56938227394807,44,45.011106780982075,56.8,6,44.94965034965035,45.063919259882255,45.0592932721102,0,43.903,0,11.0,45.01494146642021
107,140,0,0,58.0,1,8.0,58.0,45.84457933370977,58.0,45.42930118512464,44.2608,47.32689987937274,46.86538461538461,21,45.011106780982075,46.5,6,44.131749460043196,44.678021787999306,45.0592932721102,0,44.91439743052646,0,17.0,45.01494146642021
108,142,1,1,38.0,1,12.0,38.0,45.84457933370977,38.0,45.42930118512464,44.2608,42.19285120532003,41.798583792289534,36,45.011106780982075,39.0,7,44.204010462074976,44.678021787999306,38.0,2,44.91439743052646,0,1.0,45.01494146642021
109,143,1,0,41.0,2,15.0,41.0,45.84457933370977,41.0,45.42930118512464,45.402535657686215,43.20085836909871,44.37430880476393,10,45.011106780982075,39.8,1,44.131749460043196,44.678021787999306,45.0592932721102,0,44.91439743052646,1,1.0,45.01494146642021
110,144,0,0,37.0,0,16.0,37.0,45.84457933370977,37.0,45.42930118512464,44.2608,44.589652096342554,44.37430880476393,29,45.011106780982075,46.0,1,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,10.0,45.01494146642021
111,145,0,0,48.0,0,10.0,42.5,45.84457933370977,48.0,45.42930118512464,45.402535657686215,44.589652096342554,46.86538461538461,24,45.011106780982075,48.75,9,44.131749460043196,45.063919259882255,45.0592932721102,0,44.91439743052646,1,1.0,45.01494146642021
112,146,0,0,47.0,0,12.0,47.0,45.84457933370977,47.0,45.42930118512464,45.402535657686215,43.20085836909871,41.798583792289534,26,45.011106780982075,51.5,18,44.94965034965035,44.678021787999306,47.0,4,44.91439743052646,3,9.0,45.01494146642021
113,149,0,0,41.0,0,6.0,41.0,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,42.19285120532003,41.798583792289534,5,45.011106780982075,53.75,1,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,0,1.0,43.91731575793889
114,150,0,0,47.0,0,12.0,47.0,45.84457933370977,47.0,45.42930118512464,45.402535657686215,47.32689987937274,44.37430880476393,40,44.41663915483658,47.0,4,46.2707100591716,45.063919259882255,45.0592932721102,0,44.91439743052646,0,11.0,45.01494146642021
115,152,0,0,44.0,1,11.0,44.0,45.84457933370977,44.0,45.42930118512464,44.2608,47.32689987937274,48.25988023952096,49,45.011106780982075,45.0,1,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,0,16.0,43.91731575793889
116,153,0,0,46.0,0,10.0,46.0,45.84457933370977,46.0,43.833486378940925,44.2608,44.589652096342554,45.56938227394807,40,45.011106780982075,44.25,13,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,7.0,45.01494146642021
117,154,0,0,49.0,0,6.0,49.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,44.589652096342554,45.56938227394807,37,45.011106780982075,36.75,7,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,4,9.0,45.01494146642021
118,155,0,0,33.0,1,12.0,33.0,45.84457933370977,33.0,45.42930118512464,44.2608,47.32689987937274,44.37430880476393,35,44.41663915483658,33.0,1,45.352,44.678021787999306,45.0592932721102,0,44.91439743052646,3,4.0,45.01494146642021
119,158,1,1,43.0,2,11.0,43.0,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,44.589652096342554,45.56938227394807,52,45.011106780982075,48.4,4,44.204010462074976,44.678021787999306,45.0592932721102,0,43.903,0,8.0,45.01494146642021
120,159,0,0,62.0,0,6.0,62.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,49.012362637362635,48.25988023952096,54,45.011106780982075,52.5,3,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,15.0,45.01494146642021
121,160,1,0,42.0,0,0.0,43.79056603773585,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,42.19285120532003,41.318820224719104,47,44.41663915483658,42.15384615384615,11,44.131749460043196,45.063919259882255,45.0592932721102,0,44.91439743052646,5,1.0,45.01494146642021
122,161,0,0,36.0,2,12.0,36.0,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,43.20085836909871,41.798583792289534,38,45.011106780982075,46.375,1,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,43.91731575793889
123,162,0,0,47.0,0,11.0,47.0,45.84457933370977,47.0,45.42930118512464,45.402535657686215,47.32689987937274,48.25988023952096,24,45.011106780982075,44.75,7,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,0,14.0,45.01494146642021
124,163,0,0,50.0,0,14.0,43.79056603773585,45.84457933370977,50.0,45.42930118512464,45.402535657686215,43.20085836909871,41.798583792289534,11,44.41663915483658,44.25,13,45.352,45.063919259882255,45.0592932721102,0,44.91439743052646,0,7.0,45.01494146642021
125,164,0,0,51.0,0,9.0,55.333333333333336,45.84457933370977,51.0,43.833486378940925,45.402535657686215,43.20085836909871,44.37430880476393,32,44.41663915483658,48.0,1,44.131749460043196,44.678021787999306,51.0,3,43.903,0,1.0,45.01494146642021
126,165,0,0,46.0,0,8.0,46.0,45.84457933370977,46.0,45.42930118512464,44.2608,47.32689987937274,48.25988023952096,43,45.011106780982075,46.0,4,45.33847850055127,44.678021787999306,45.0592932721102,0,44.91439743052646,0,16.0,43.91731575793889
127,166,0,0,50.0,0,14.0,50.0,45.84457933370977,50.0,45.42930118512464,44.2608,43.20085836909871,46.86538461538461,60,45.011106780982075,47.5,1,44.94965034965035,44.678021787999306,53.5,2,44.91439743052646,4,8.0,45.01494146642021
128,167,1,0,43.0,2,15.0,43.0,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,47.32689987937274,48.25988023952096,35,45.011106780982075,48.0,1,44.204010462074976,44.678021787999306,38.5,3,44.91439743052646,4,20.0,45.01494146642021
129,168,1,1,39.0,1,16.0,39.0,45.84457933370977,43.55148658448151,45.42930118512464,44.2608,42.19285120532003,41.318820224719104,28,44.41663915483658,48.0,4,44.131749460043196,44.678021787999306,40.5,2,43.903,4,1.0,45.01494146642021
130,169,0,0,43.0,3,14.0,43.0,45.84457933370977,43.0,45.42930118512464,44.2608,43.20085836909871,44.37430880476393,50,44.41663915483658,49.75,12,45.33847850055127,44.678021787999306,43.0,2,44.91439743052646,5,1.0,45.01494146642021
131,170,1,0,60.0,3,18.0,60.0,45.84457933370977,60.0,45.42930118512464,44.2608,47.32689987937274,48.25988023952096,40,45.011106780982075,49.0,6,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,15.0,45.01494146642021
132,171,0,0,55.0,0,0.0,43.79056603773585,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,42.19285120532003,41.318820224719104,33,45.011106780982075,55.0,4,44.131749460043196,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,43.91731575793889
133,172,0,0,40.0,0,10.0,40.0,45.84457933370977,40.0,43.833486378940925,44.2608,44.589652096342554,46.86538461538461,36,45.011106780982075,39.95,10,44.204010462074976,44.678021787999306,40.0,2,44.91439743052646,6,10.0,45.01494146642021
134,173,0,0,39.0,0,6.0,39.0,45.84457933370977,39.0,45.42930118512464,44.2608,44.589652096342554,41.798583792289534,49,45.011106780982075,43.0,7,45.33847850055127,44.678021787999306,45.0592932721102,0,44.91439743052646,1,13.0,45.01494146642021
135,175,0,0,38.0,0,14.0,45.0,45.84457933370977,38.0,45.42930118512464,45.402535657686215,43.20085836909871,41.798583792289534,29,45.011106780982075,36.333333333333336,6,44.131749460043196,45.063919259882255,45.0592932721102,0,44.91439743052646,1,12.0,45.01494146642021
136,176,0,0,42.0,0,12.0,42.0,45.84457933370977,42.0,45.42930118512464,45.402535657686215,47.32689987937274,45.56938227394807,31,45.011106780982075,47.375,7,44.131749460043196,45.063919259882255,38.5,2,44.91439743052646,6,18.0,45.01494146642021
137,177,0,0,42.0,0,10.0,42.0,45.84457933370977,42.0,43.833486378940925,44.2608,47.32689987937274,46.86538461538461,16,45.011106780982075,50.0,4,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,3,14.0,45.01494146642021
138,178,0,0,49.0,0,8.0,49.0,45.84457933370977,49.0,45.42930118512464,44.2608,42.19285120532003,41.798583792289534,24,44.41663915483658,43.75,11,44.131749460043196,44.678021787999306,45.0592932721102,0,44.91439743052646,1,1.0,45.01494146642021
139,179,0,1,36.0,1,12.0,36.0,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,47.32689987937274,46.86538461538461,26,45.011106780982075,44.0,7,44.204010462074976,44.678021787999306,36.0,3,44.91439743052646,7,14.0,45.01494146642021
140,180,0,0,34.0,1,10.0,40.0,37.85701021355617,43.55148658448151,43.833486378940925,45.402535657686215,43.20085836909871,41.798583792289534,35,44.41663915483658,37.5,7,44.131749460043196,45.063919259882255,45.0592932721102,0,44.91439743052646,0,7.0,45.01494146642021
141,181,0,0,49.0,0,0.0,43.79056603773585,45.84457933370977,49.0,45.42930118512464,44.2608,49.012362637362635,44.834633385335415,29,45.011106780982075,48.42857142857143,7,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,1,1.0,45.01494146642021
142,182,0,0,52.0,0,12.0,52.0,45.84457933370977,52.0,45.42930118512464,45.402535657686215,43.20085836909871,41.798583792289534,39,45.011106780982075,44.666666666666664,10,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,0,1.0,45.01494146642021
143,183,0,0,50.0,0,11.0,50.0,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,49.012362637362635,50.51219512195122,37,45.011106780982075,41.8,4,45.352,45.063919259882255,45.0592932721102,0,44.91439743052646,0,8.0,45.01494146642021
144,184,0,0,53.0,0,12.0,43.79056603773585,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,42.19285120532003,41.798583792289534,16,45.011106780982075,52.2,10,44.204010462074976,44.678021787999306,53.0,1,44.91439743052646,2,7.0,45.01494146642021
145,185,0,0,55.0,0,14.0,55.0,45.84457933370977,55.0,45.42930118512464,45.402535657686215,44.589652096342554,44.37430880476393,45,44.41663915483658,55.5,4,46.2707100591716,44.678021787999306,45.0592932721102,0,44.91439743052646,0,14.0,43.91731575793889
146,187,0,0,40.0,4,15.0,40.0,37.85701021355617,40.0,43.833486378940925,44.2608,44.589652096342554,41.798583792289534,21,45.011106780982075,43.333333333333336,8,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,0,8.0,45.01494146642021
147,188,0,0,45.0,2,12.0,45.0,45.84457933370977,45.0,45.42930118512464,44.2608,47.32689987937274,48.25988023952096,21,45.011106780982075,41.6,1,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,10.0,45.01494146642021
148,189,0,0,80.0,2,23.0,80.0,45.84457933370977,80.0,45.42930118512464,45.402535657686215,44.589652096342554,45.56938227394807,14,45.011106780982075,51.333333333333336,13,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,2,10.0,45.01494146642021
149,190,0,0,48.0,0,10.0,48.0,45.84457933370977,48.0,45.42930118512464,45.402535657686215,43.20085836909871,44.37430880476393,48,44.41663915483658,46.25,10,44.131749460043196,45.063919259882255,48.0,2,44.91439743052646,6,1.0,45.01494146642021
150,191,0,0,37.0,0,11.0,43.79056603773585,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,43.20085836909871,41.318820224719104,69,45.011106780982075,43.36363636363637,1,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,1,8.0,43.91731575793889
151,192,0,0,40.0,0,11.0,40.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,42.19285120532003,41.798583792289534,52,45.011106780982075,39.0,6,45.33847850055127,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,43.91731575793889
152,194,0,0,45.0,0,11.0,45.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,44.589652096342554,46.86538461538461,31,45.011106780982075,45.0,4,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,0,18.0,45.01494146642021
153,196,1,0,42.0,0,12.0,42.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,49.012362637362635,50.51219512195122,45,45.011106780982075,41.75,1,45.33847850055127,44.678021787999306,45.0592932721102,0,44.91439743052646,0,17.0,45.01494146642021
154,197,0,0,36.0,0,7.0,36.0,45.84457933370977,36.0,45.42930118512464,44.2608,44.589652096342554,45.56938227394807,55,45.011106780982075,42.0,6,44.94965034965035,44.678021787999306,36.0,3,44.91439743052646,5,4.0,45.01494146642021
155,198,0,0,45.0,3,15.0,47.5,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,43.20085836909871,44.834633385335415,9,44.41663915483658,45.0,7,45.352,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,43.91731575793889
156,199,0,0,52.0,0,11.0,52.0,45.84457933370977,52.0,43.833486378940925,44.2608,44.589652096342554,45.56938227394807,28,45.011106780982075,43.25,6,45.33847850055127,44.678021787999306,45.0592932721102,0,44.91439743052646,0,11.0,43.91731575793889
157,200,0,0,41.0,0,8.0,41.0,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,43.20085836909871,41.798583792289534,17,44.41663915483658,38.5,1,46.2707100591716,45.063919259882255,45.0592932721102,0,44.91439743052646,3,1.0,43.91731575793889
158,201,0,0,36.0,0,14.0,36.0,45.84457933370977,36.0,45.42930118512464,44.2608,42.19285120532003,41.798583792289534,37,45.011106780982075,38.714285714285715,10,45.33847850055127,44.678021787999306,36.0,1,44.91439743052646,4,7.0,45.01494146642021
159,202,0,0,56.0,0,0.0,43.79056603773585,45.84457933370977,56.0,45.42930118512464,44.2608,44.589652096342554,44.834633385335415,29,45.011106780982075,55.5,13,44.204010462074976,44.678021787999306,56.0,2,44.91439743052646,0,9.0,45.01494146642021
160,203,0,1,53.0,1,0.0,43.79056603773585,45.84457933370977,43.55148658448151,45.42930118512464,44.2608,42.19285120532003,41.318820224719104,34,45.011106780982075,45.01910828025478,10,45.33847850055127,44.678021787999306,53.0,3,44.91439743052646,2,7.0,43.91731575793889
161,204,1,0,39.0,0,12.0,39.0,45.84457933370977,39.0,43.833486378940925,44.2608,43.20085836909871,41.798583792289534,12,45.011106780982075,45.01910828025478,6,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,7.0,45.01494146642021
162,205,0,0,38.0,0,11.0,38.0,45.84457933370977,38.0,45.42930118512464,44.2608,44.589652096342554,45.56938227394807,31,45.011106780982075,46.083333333333336,13,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,9.0,43.91731575793889
163,206,1,1,45.0,3,0.0,43.79056603773585,37.85701021355617,43.55148658448151,43.833486378940925,45.402535657686215,43.20085836909871,44.834633385335415,36,45.011106780982075,44.2,4,44.94965034965035,44.678021787999306,43.5,3,43.903,0,1.0,45.01494146642021
164,207,0,0,46.0,0,14.0,49.0,45.84457933370977,46.0,45.42930118512464,44.2608,43.20085836909871,44.834633385335415,73,45.011106780982075,44.57142857142857,10,45.33847850055127,44.678021787999306,45.0592932721102,0,44.91439743052646,0,9.0,43.91731575793889
165,208,0,0,43.0,2,16.0,43.0,45.84457933370977,41.5,45.42930118512464,45.402535657686215,42.19285120532003,41.798583792289534,49,45.011106780982075,42.24242424242424,10,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,1,5.0,45.01494146642021
166,209,0,1,54.0,1,0.0,43.79056603773585,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,44.589652096342554,44.834633385335415,21,45.011106780982075,40.75,6,44.204010462074976,44.678021787999306,54.0,1,44.91439743052646,6,9.0,45.01494146642021
167,210,0,0,55.0,0,16.0,55.0,45.84457933370977,55.0,45.42930118512464,45.402535657686215,47.32689987937274,44.37430880476393,44,44.41663915483658,46.333333333333336,10,46.2707100591716,44.678021787999306,45.0592932721102,0,44.91439743052646,3,19.0,45.01494146642021
168,211,0,0,61.0,0,10.0,61.0,45.84457933370977,61.0,45.42930118512464,44.2608,42.19285120532003,44.37430880476393,37,45.011106780982075,43.375,1,45.33847850055127,44.678021787999306,54.5,3,44.91439743052646,3,1.0,43.91731575793889
169,214,1,0,53.0,0,15.0,53.0,45.84457933370977,53.0,45.42930118512464,44.2608,44.589652096342554,46.86538461538461,36,45.011106780982075,39.6,4,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,3,5.0,45.01494146642021
170,215,0,0,52.0,0,12.0,52.0,45.84457933370977,52.0,45.42930118512464,45.402535657686215,43.20085836909871,44.37430880476393,59,44.41663915483658,48.4,14,44.94965034965035,45.063919259882255,52.0,1,44.91439743052646,0,8.0,45.01494146642021
171,216,0,0,54.0,0,15.0,54.0,45.84457933370977,54.0,45.42930118512464,44.2608,44.589652096342554,46.86538461538461,45,44.41663915483658,50.0,7,44.131749460043196,44.678021787999306,54.0,3,44.91439743052646,0,6.0,45.01494146642021
172,218,0,0,51.0,0,15.0,51.0,45.84457933370977,51.0,45.42930118512464,44.2608,47.32689987937274,48.25988023952096,7,45.011106780982075,45.0,6,44.204010462074976,44.678021787999306,51.0,2,44.91439743052646,5,8.0,45.01494146642021
173,219,0,0,39.0,2,12.0,39.0,45.84457933370977,39.0,45.42930118512464,45.402535657686215,43.20085836909871,44.37430880476393,42,44.41663915483658,38.666666666666664,7,44.131749460043196,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,43.91731575793889
174,220,0,0,38.0,0,12.0,38.0,45.84457933370977,38.0,45.42930118512464,44.2608,47.32689987937274,48.25988023952096,38,45.011106780982075,44.25,4,44.94965034965035,44.678021787999306,38.0,1,44.91439743052646,0,15.0,43.91731575793889
175,221,1,0,42.0,0,10.0,42.0,45.84457933370977,42.0,43.833486378940925,45.402535657686215,42.19285120532003,44.37430880476393,48,44.41663915483658,44.666666666666664,13,44.131749460043196,45.063919259882255,45.0592932721102,0,44.91439743052646,0,1.0,45.01494146642021
176,222,1,0,31.0,2,14.0,31.0,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,43.20085836909871,41.798583792289534,41,45.011106780982075,44.0,13,45.33847850055127,44.678021787999306,31.0,2,43.903,0,7.0,45.01494146642021
177,224,0,0,41.0,2,0.0,43.79056603773585,37.85701021355617,41.0,43.833486378940925,44.2608,47.32689987937274,44.834633385335415,18,45.011106780982075,36.666666666666664,6,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,0,17.0,43.91731575793889
178,225,1,3,36.0,4,0.0,43.79056603773585,45.84457933370977,43.55148658448151,45.42930118512464,44.2608,43.20085836909871,41.318820224719104,54,45.011106780982075,45.01910828025478,4,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,5,10.0,45.01494146642021
179,227,0,0,49.0,0,13.0,49.0,45.84457933370977,49.0,45.42930118512464,44.2608,43.20085836909871,45.56938227394807,18,45.011106780982075,48.25,1,44.204010462074976,44.678021787999306,49.0,1,44.91439743052646,0,1.0,45.01494146642021
